time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
153.842187,2,0,50,49.999,50,24.678,39,239,34.1,-3.81,2458.8,0,0,0,0,0,0,24.7311,-80.4801,M4-031,OSTRICH 2014,4WS-B.PRO
153.842234,2.1,0,27.6,27.6,50,33.868,32,240,34.3,-4,2471.3,0,0,0,0,0,0,24.7312,-80.4802,M4-031,OSTRICH 2014,4WS-B.PRO
153.84228,2,0,27.63,27.63,50,33.857,55,242,34.5,-3.81,2487.7,0,0,0,0,0,0,24.7312,-80.4802,M4-031,OSTRICH 2014,4WS-B.PRO
153.842326,2.1,0,27.661,27.66,50,33.847,61,247,35.3,-4.01,2522,0,0,0,0,0,0,24.7313,-80.4803,M4-031,OSTRICH 2014,4WS-B.PRO
153.842373,2.1,0,28.232,28.231,29.131,17.916,48,248,35.4,-4.01,2531.8,0,0,0,0,0,0,24.7313,-80.4803,M4-031,OSTRICH 2014,4WS-B.PRO
153.842419,2.2,0,28.338,28.338,36.196,23.186,52,249,35.5,-4.21,2541.1,0,0,0,0,0,0,24.7313,-80.4803,M4-031,OSTRICH 2014,4WS-B.PRO
153.842465,2,0,28.346,28.345,36.245,23.22,54,251,35.8,-3.82,2557.8,0,0,0,0,0,0,24.7314,-80.4803,M4-031,OSTRICH 2014,4WS-B.PRO
153.842512,2,0,28.346,28.346,36.238,23.214,57,253,36.1,-3.82,2573.5,0,0,0,0,0,0,24.7314,-80.4804,M4-031,OSTRICH 2014,4WS-B.PRO
153.842558,2.5,0,28.347,28.347,36.238,23.214,55,255,2.3,-0.79,2589,0,0,0,0,0,0,24.7315,-80.4804,M4-031,OSTRICH 2014,4WS-B.PRO
153.842604,2.3,0,28.347,28.346,36.261,23.232,59,257,2.4,-0.4,2603.1,0,0,0,0,0,0,24.7315,-80.4804,M4-031,OSTRICH 2014,4WS-B.PRO
