time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
158.005185,2.5,0,27.748,27.748,50,33.817,29,84,24,-4.65,2138.2,0,0,0,0,0,0,24.3444,-81.5912,M4-046,OSTRICH 2014,L2S-A.PRO
158.005231,2.4,0,27.761,27.76,50,33.813,46,84,24,-4.46,2138.2,0,0,0,0,0,0,24.3444,-81.5912,M4-046,OSTRICH 2014,L2S-A.PRO
158.005278,2.5,0,27.772,27.771,50,33.809,51,85,24.3,-4.65,2156.1,0,0,0,0,0,0,24.3444,-81.5912,M4-046,OSTRICH 2014,L2S-A.PRO
158.005324,2.4,0,28.001,28.001,26.066,15.694,52,85,24.3,-4.46,2156.1,0,0,0,0,0,0,24.3445,-81.5912,M4-046,OSTRICH 2014,L2S-A.PRO
158.00537,2.5,0,28.077,28.076,36.394,23.42,54,86,24.6,-4.66,2173,0,0,0,0,0,0,24.3445,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005417,2.5,0,28.079,28.079,36.337,23.377,54,87,24.9,-4.66,2190,0,0,0,0,0,0,24.3445,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005463,2.5,0,28.076,28.075,36.337,23.378,56,88,25.2,-4.66,2206.3,0,0,0,0,0,0,24.3446,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005509,2.6,0,28.079,28.078,36.337,23.377,58,89,1.4,-0.2,2220.7,0,0,0,0,0,0,24.3446,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005556,2.7,0,28.076,28.076,36.34,23.38,57,90,1.7,-0.4,2235.5,0,0,0,0,0,0,24.3446,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005602,2.6,0,28.065,28.065,36.342,23.385,57,91,2,-0.4,2250.3,0,0,0,0,0,0,24.3446,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
158.005648,2.7,0,28.068,28.067,36.338,23.381,56,92,2,-0.4,2265.4,0,0,0,0,0,0,24.3447,-81.5913,M4-046,OSTRICH 2014,L2S-A.PRO
