time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
155.977396,2.1,0,27.143,27.143,50,34.023,89,84,24,-4.01,55.2,0,0,0,0,0,0,25.2376,-80.1515,M4-036,OSTRICH 2014,3WS-A.PRO
155.977442,2.2,0,27.019,27.019,50,34.065,89,84,24,-4.21,55.2,0,0,0,0,0,0,25.2377,-80.1514,M4-036,OSTRICH 2014,3WS-A.PRO
155.977488,2.2,0,27.021,27.02,50,34.065,89,84,24,-4.21,55.2,0,0,0,0,0,0,25.2377,-80.1513,M4-036,OSTRICH 2014,3WS-A.PRO
155.977535,2.4,0,27.007,27.007,50,34.069,89,84,24,-4.41,55.2,0,0,0,0,0,0,25.2378,-80.1513,M4-036,OSTRICH 2014,3WS-A.PRO
155.977581,2.1,0,27.007,27.007,50,34.069,89,84,24,-4.01,55.2,0,0,0,0,0,0,25.2378,-80.1513,M4-036,OSTRICH 2014,3WS-A.PRO
155.977627,2.3,0,27.023,27.023,50,34.064,89,84,24,-4.4,55.2,0,0,0,0,0,0,25.2379,-80.1512,M4-036,OSTRICH 2014,3WS-A.PRO
155.977674,2.5,0,27.055,27.054,50,34.053,89,84,24,-4.6,55.2,0,0,0,0,0,0,25.238,-80.1512,M4-036,OSTRICH 2014,3WS-A.PRO
155.97772,2.4,0,27.089,27.089,50,34.041,89,84,24,-4.41,55.2,0,0,0,0,0,0,25.238,-80.1511,M4-036,OSTRICH 2014,3WS-A.PRO
155.977766,2.3,0,27.09,27.09,50,34.041,89,84,0,-0.39,55.2,0,0,0,0,0,0,25.2381,-80.1511,M4-036,OSTRICH 2014,3WS-A.PRO
155.977813,2,0,27.114,27.113,50,34.033,89,84,0,0.39,55.2,0,0,0,0,0,0,25.2381,-80.151,M4-036,OSTRICH 2014,3WS-A.PRO
155.977859,2.1,0,27.128,27.127,50,34.028,89,84,0,0.19,55.2,0,0,0,0,0,0,25.2382,-80.151,M4-036,OSTRICH 2014,3WS-A.PRO
