time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
150.70978,1.7,0,27.567,27.567,36.402,23.593,50,88,25.2,-3.21,1498.5,0,0,0,0,0,0,25.183,-79.7591,M4-014,OSTRICH 2014,2CS-A.PRO
150.709826,1.9,0,27.952,27.952,36.283,23.378,50,89,25.5,-3.59,1516.5,0,0,0,0,0,0,25.183,-79.759,M4-014,OSTRICH 2014,2CS-A.PRO
150.709873,2.1,0,27.949,27.949,36.282,23.378,55,90,25.7,-3.97,1532.9,0,0,0,0,0,0,25.183,-79.759,M4-014,OSTRICH 2014,2CS-A.PRO
150.709919,1.8,0,27.944,27.944,36.284,23.381,54,91,26,-3.38,1549.5,0,0,0,0,0,0,25.183,-79.7589,M4-014,OSTRICH 2014,2CS-A.PRO
150.709965,1.9,0,27.935,27.935,36.284,23.384,51,91,26,-3.56,1549.5,0,0,0,0,0,0,25.183,-79.7589,M4-014,OSTRICH 2014,2CS-A.PRO
150.710012,2,0,27.94,27.939,36.285,23.383,54,92,26.3,-3.75,1566.2,0,0,0,0,0,0,25.183,-79.7589,M4-014,OSTRICH 2014,2CS-A.PRO
150.710058,2.2,0,27.948,27.948,36.283,23.38,51,93,26.6,-4.13,1584,0,0,0,0,0,0,25.1831,-79.7588,M4-014,OSTRICH 2014,2CS-A.PRO
150.710104,2.2,0,27.951,27.95,36.283,23.379,50,94,26.9,-4.12,1602.1,0,0,0,0,0,0,25.1831,-79.7588,M4-014,OSTRICH 2014,2CS-A.PRO
150.71015,2,0,27.948,27.947,36.285,23.38,55,95,2,-0.52,1617.6,0,0,0,0,0,0,25.1831,-79.7588,M4-014,OSTRICH 2014,2CS-A.PRO
150.710197,2,0,27.949,27.949,36.286,23.381,52,96,2,-0.13,1634,0,0,0,0,0,0,25.1831,-79.7587,M4-014,OSTRICH 2014,2CS-A.PRO
150.710243,2.2,0,27.947,27.947,36.28,23.377,51,97,2,-0.12,1650.7,0,0,0,0,0,0,25.1831,-79.7587,M4-014,OSTRICH 2014,2CS-A.PRO
150.710289,2.1,0,27.958,27.958,36.282,23.375,49,97,1.7,-0.51,1650.7,0,0,0,0,0,0,25.1831,-79.7587,M4-014,OSTRICH 2014,2CS-A.PRO
150.710336,2.1,0,27.955,27.954,36.283,23.377,49,98,2,-0.31,1668.2,0,0,0,0,0,0,25.1831,-79.7586,M4-014,OSTRICH 2014,2CS-A.PRO
150.710382,2.1,0,27.952,27.951,36.283,23.378,51,99,2,-0.12,1684.9,0,0,0,0,0,0,25.1831,-79.7586,M4-014,OSTRICH 2014,2CS-A.PRO
150.710428,2.4,0,27.953,27.952,36.283,23.378,51,100,2,-0.31,1701.7,0,0,0,0,0,0,25.1832,-79.7586,M4-014,OSTRICH 2014,2CS-A.PRO
150.710475,3.1,0,27.951,27.95,36.28,23.376,51,101,2,-1.68,1718.8,0,0,0,0,0,0,25.1832,-79.7585,M4-014,OSTRICH 2014,2CS-A.PRO
150.710521,3.3,0,27.945,27.944,36.283,23.38,52,102,2,-2.46,1735.8,0,0,0,0,0,0,25.1832,-79.7585,M4-014,OSTRICH 2014,2CS-A.PRO
150.710567,3.9,0,27.922,27.921,36.277,23.383,54,102,1.7,-3.62,1735.8,0,0,0,0,0,0,25.1832,-79.7585,M4-014,OSTRICH 2014,2CS-A.PRO
150.710613,4,0,27.902,27.901,36.285,23.396,52,103,1.7,-3.43,1753.1,0,0,0,0,0,0,25.1832,-79.7584,M4-014,OSTRICH 2014,2CS-A.PRO
150.71066,5.5,0,27.885,27.883,36.286,23.402,52,104,2,-6.35,1771.1,0,0,0,0,0,0,25.1832,-79.7584,M4-014,OSTRICH 2014,2CS-A.PRO
150.710706,5.6,0,27.871,27.87,36.284,23.405,53,105,2,-6.55,1788.9,0,0,0,0,0,0,25.1832,-79.7583,M4-014,OSTRICH 2014,2CS-A.PRO
150.710752,6.5,0,27.866,27.864,36.284,23.407,51,105,1.7,-8.3,1788.9,0,0,0,0,0,0,25.1833,-79.7583,M4-014,OSTRICH 2014,2CS-A.PRO
150.710799,6.9,0,27.855,27.853,36.287,23.413,52,106,1.7,-8.5,1807.5,0,0,0,0,0,0,25.1833,-79.7583,M4-014,OSTRICH 2014,2CS-A.PRO
150.710845,7.5,0,27.851,27.849,36.288,23.415,46,107,1.7,-8.3,1828,0,0,0,0,0,0,25.1833,-79.7582,M4-014,OSTRICH 2014,2CS-A.PRO
150.710891,8.1,0,27.837,27.835,36.288,23.42,50,107,1.4,-9.08,1828,0,0,0,0,0,0,25.1833,-79.7582,M4-014,OSTRICH 2014,2CS-A.PRO
150.710938,8.4,0,27.831,27.829,36.289,23.423,54,108,1.7,-8.5,1846,0,0,0,0,0,0,25.1833,-79.7582,M4-014,OSTRICH 2014,2CS-A.PRO
150.710984,9.1,0,27.822,27.82,36.287,23.424,48,109,1.7,-9.47,1866.2,0,0,0,0,0,0,25.1833,-79.7581,M4-014,OSTRICH 2014,2CS-A.PRO
150.71103,9.9,0,27.809,27.807,36.29,23.431,49,109,1.4,-8.3,1866.2,0,0,0,0,0,0,25.1833,-79.7581,M4-014,OSTRICH 2014,2CS-A.PRO
150.711076,10.3,0,27.806,27.803,36.289,23.431,52,110,1.4,-8.88,1884.9,0,0,0,0,0,0,25.1834,-79.7581,M4-014,OSTRICH 2014,2CS-A.PRO
150.711123,10.8,0,27.801,27.799,36.29,23.433,47,110,1.4,-8.1,1884.9,0,0,0,0,0,0,25.1834,-79.758,M4-014,OSTRICH 2014,2CS-A.PRO
150.711169,11.5,0,27.797,27.794,36.29,23.435,50,111,1.4,-8.69,1904.2,0,0,0,0,0,0,25.1834,-79.758,M4-014,OSTRICH 2014,2CS-A.PRO
150.711215,12,0,27.795,27.792,36.29,23.435,52,112,1.4,-8.49,1922.8,0,0,0,0,0,0,25.1834,-79.758,M4-014,OSTRICH 2014,2CS-A.PRO
150.711262,12.3,0,27.794,27.791,36.29,23.436,50,113,1.7,-7.71,1941.9,0,0,0,0,0,0,25.1834,-79.7579,M4-014,OSTRICH 2014,2CS-A.PRO
