time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
151.88787,2,0,28.202,28.202,35.57,22.759,45,88,25.2,-3.68,1785.8,0,0,0,0,0,0,25.1527,-79.2268,M4-019,OSTRICH 2014,2EM-B.PRO
151.887917,2.1,0,28.202,28.202,35.967,23.058,44,89,25.5,-3.87,1805.8,0,0,0,0,0,0,25.1527,-79.2268,M4-019,OSTRICH 2014,2EM-B.PRO
151.887963,1.9,0,28.201,28.2,36.387,23.374,46,90,25.7,-3.48,1825.1,0,0,0,0,0,0,25.1527,-79.2268,M4-019,OSTRICH 2014,2EM-B.PRO
151.888009,2,0,28.2,28.199,33.021,20.844,48,91,26,-3.68,1843.7,0,0,0,0,0,0,25.1527,-79.2267,M4-019,OSTRICH 2014,2EM-B.PRO
151.888056,2.1,0,28.197,28.197,35.958,23.053,46,92,26.3,-3.88,1863.1,0,0,0,0,0,0,25.1527,-79.2267,M4-019,OSTRICH 2014,2EM-B.PRO
151.888102,1.9,0,28.198,28.198,35.578,22.767,48,92,26.3,-3.49,1863.1,0,0,0,0,0,0,25.1527,-79.2266,M4-019,OSTRICH 2014,2EM-B.PRO
151.888148,2.1,0,28.197,28.197,36.379,23.369,49,93,26.6,-3.88,1881.4,0,0,0,0,0,0,25.1527,-79.2266,M4-019,OSTRICH 2014,2EM-B.PRO
151.888194,2.9,0,28.199,28.198,36.38,23.37,51,94,1.7,-1.78,1898.6,0,0,0,0,0,0,25.1528,-79.2266,M4-019,OSTRICH 2014,2EM-B.PRO
151.888241,3.7,0,28.175,28.174,36.378,23.376,52,94,1.7,-3.33,1898.6,0,0,0,0,0,0,25.1528,-79.2265,M4-019,OSTRICH 2014,2EM-B.PRO
151.888287,5,0,28.16,28.158,36.382,23.385,52,95,1.7,-5.48,1916.4,0,0,0,0,0,0,25.1528,-79.2265,M4-019,OSTRICH 2014,2EM-B.PRO
151.888345,5.9,0,28.115,28.114,36.328,23.359,51,96,1.7,-7.63,1935.1,0,0,0,0,0,0,25.1528,-79.2264,M4-019,OSTRICH 2014,2EM-B.PRO
151.888391,6.8,0,27.993,27.991,36.277,23.36,51,96,1.4,-8.99,1935.1,0,0,0,0,0,0,25.1528,-79.2264,M4-019,OSTRICH 2014,2EM-B.PRO
151.888438,7.6,0,27.812,27.81,36.356,23.479,51,97,1.4,-10.36,1954.6,0,0,0,0,0,0,25.1528,-79.2264,M4-019,OSTRICH 2014,2EM-B.PRO
151.888484,8.7,0,27.712,27.71,36.395,23.542,51,98,1.7,-12.89,1974.7,0,0,0,0,0,0,25.1528,-79.2263,M4-019,OSTRICH 2014,2EM-B.PRO
151.88853,9.6,0,27.691,27.689,36.381,23.538,50,98,1.4,-14.07,1974.7,0,0,0,0,0,0,25.1528,-79.2263,M4-019,OSTRICH 2014,2EM-B.PRO
151.888576,10.3,0,27.607,27.605,36.419,23.593,50,99,1.4,-13.87,1995.4,0,0,0,0,0,0,25.1528,-79.2262,M4-019,OSTRICH 2014,2EM-B.PRO
151.888623,11.1,0,27.588,27.585,36.431,23.609,49,99,1.4,-13.87,1995.4,0,0,0,0,0,0,25.1529,-79.2262,M4-019,OSTRICH 2014,2EM-B.PRO
151.888669,11.9,0,27.559,27.556,36.425,23.614,49,100,1.4,-12.89,2016.1,0,0,0,0,0,0,25.1529,-79.2262,M4-019,OSTRICH 2014,2EM-B.PRO
151.888715,12.4,0,27.522,27.52,36.415,23.619,48,101,1.4,-12.11,2037,0,0,0,0,0,0,25.1529,-79.2261,M4-019,OSTRICH 2014,2EM-B.PRO
