time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
158.248611,1.9,0,27.136,27.135,50,34.026,34,85,24.3,-3.59,1894.4,0,0,0,0,0,0,24.3773,-81.4288,M4-048,OSTRICH 2014,L3S-A.PRO
158.248657,1.8,0,27.391,27.391,50,33.939,42,85,24.3,-3.4,1894.4,0,0,0,0,0,0,24.3772,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.248704,2,0,27.393,27.393,50,33.938,46,85,24.3,-3.79,1894.4,0,0,0,0,0,0,24.3771,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.24875,2,0,27.365,27.365,10.037,3.919,52,85,24.3,-3.79,1894.4,0,0,0,0,0,0,24.3771,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.248796,1.8,0,27.299,27.299,35.915,23.314,52,86,24.6,-3.41,1911.7,0,0,0,0,0,0,24.3771,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.248843,2,0,27.301,27.301,36.105,23.456,53,87,24.9,-3.8,1928.7,0,0,0,0,0,0,24.377,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.248889,1.9,0,27.304,27.304,36.267,23.577,55,88,25.2,-3.61,1945.1,0,0,0,0,0,0,24.377,-81.4287,M4-048,OSTRICH 2014,L3S-A.PRO
158.248935,2.1,0,27.309,27.308,36.304,23.603,55,88,25.2,-4,1945.1,0,0,0,0,0,0,24.3769,-81.4286,M4-048,OSTRICH 2014,L3S-A.PRO
158.248981,2,0,27.31,27.31,36.307,23.605,55,89,1.1,-0.21,1960.5,0,0,0,0,0,0,24.3769,-81.4286,M4-048,OSTRICH 2014,L3S-A.PRO
158.249028,2,0,27.311,27.31,36.309,23.606,55,90,1.4,-0.41,1976,0,0,0,0,0,0,24.3769,-81.4286,M4-048,OSTRICH 2014,L3S-A.PRO
158.249074,2.2,0,27.312,27.311,36.312,23.608,55,91,1.7,-0.4,1991.4,0,0,0,0,0,0,24.3768,-81.4286,M4-048,OSTRICH 2014,L3S-A.PRO
158.24912,2.2,0,27.315,27.314,36.315,23.61,55,92,2,-0.41,2006.9,0,0,0,0,0,0,24.3768,-81.4286,M4-048,OSTRICH 2014,L3S-A.PRO
158.249167,2.3,0,27.317,27.317,36.316,23.609,55,93,2,-0.99,2022.5,0,0,0,0,0,0,24.3767,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249213,2.5,0,27.315,27.314,36.319,23.613,55,94,2,-0.8,2038.1,0,0,0,0,0,0,24.3767,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249259,2.6,0,27.314,27.314,36.321,23.614,57,95,2,-1.18,2053.1,0,0,0,0,0,0,24.3767,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249306,2.7,0,27.314,27.314,36.324,23.616,54,96,2.3,-0.99,2069.1,0,0,0,0,0,0,24.3766,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249352,3,0,27.315,27.314,36.324,23.617,54,96,2,-1.77,2069.1,0,0,0,0,0,0,24.3766,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249398,3.3,0,27.314,27.313,36.324,23.617,54,97,2,-2.36,2085.4,0,0,0,0,0,0,24.3766,-81.4285,M4-048,OSTRICH 2014,L3S-A.PRO
158.249444,3.5,0,27.315,27.314,36.324,23.616,54,98,2,-2.36,2101.7,0,0,0,0,0,0,24.3765,-81.4284,M4-048,OSTRICH 2014,L3S-A.PRO
158.249491,3.8,0,27.316,27.315,36.326,23.617,54,99,2,-2.94,2118.2,0,0,0,0,0,0,24.3765,-81.4284,M4-048,OSTRICH 2014,L3S-A.PRO
158.249537,4.2,0,27.316,27.315,36.326,23.618,54,100,2,-3.53,2134.8,0,0,0,0,0,0,24.3764,-81.4284,M4-048,OSTRICH 2014,L3S-A.PRO
158.249583,4.3,0,27.318,27.317,36.327,23.617,54,101,2,-3.53,2151.5,0,0,0,0,0,0,24.3764,-81.4284,M4-048,OSTRICH 2014,L3S-A.PRO
158.24963,4.6,0,27.318,27.317,36.327,23.618,54,102,2,-3.92,2168.2,0,0,0,0,0,0,24.3764,-81.4284,M4-048,OSTRICH 2014,L3S-A.PRO
158.249676,5.1,0,27.318,27.317,36.328,23.619,54,102,1.7,-4.5,2168.2,0,0,0,0,0,0,24.3763,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249722,5.3,0,27.317,27.315,36.329,23.62,54,103,2,-4.31,2185.1,0,0,0,0,0,0,24.3763,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249769,5.8,0,27.315,27.314,36.33,23.621,53,104,2,-4.7,2202.4,0,0,0,0,0,0,24.3763,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249815,6.3,0,27.314,27.313,36.33,23.621,53,105,2,-5.29,2219.8,0,0,0,0,0,0,24.3763,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249861,6.6,0,27.315,27.313,36.33,23.621,53,106,2,-5.29,2237.2,0,0,0,0,0,0,24.3762,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249907,7,0,27.316,27.314,36.33,23.621,53,107,2,-5.29,2254.7,0,0,0,0,0,0,24.3762,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.249954,7.3,0,27.314,27.312,36.331,23.622,52,107,1.7,-5.48,2254.7,0,0,0,0,0,0,24.3762,-81.4283,M4-048,OSTRICH 2014,L3S-A.PRO
158.25,7.6,0,27.311,27.309,36.331,23.623,52,108,1.7,-5.48,2272.5,0,0,0,0,0,0,24.3761,-81.4282,M4-048,OSTRICH 2014,L3S-A.PRO
158.250046,7.8,0,27.314,27.312,36.331,23.622,53,109,2,-5.09,2289.9,0,0,0,0,0,0,24.3761,-81.4282,M4-048,OSTRICH 2014,L3S-A.PRO
158.250093,8.2,0,27.313,27.311,36.332,23.623,52,110,2,-5.49,2307.7,0,0,0,0,0,0,24.3761,-81.4282,M4-048,OSTRICH 2014,L3S-A.PRO
158.250139,8.6,0,27.304,27.302,36.333,23.627,55,111,2,-5.29,2324.5,0,0,0,0,0,0,24.376,-81.4282,M4-048,OSTRICH 2014,L3S-A.PRO
