time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
153.672662,1.8,0,28.018,28.018,50,33.724,41,531,151.9,-3.45,13314.6,0,0,0,0,0,0,24.6345,-80.6314,M4-029,OSTRICH 2014,4WD-B.PRO
153.672708,1.8,0,28.135,28.135,8.913,2.856,52,531,151.9,-3.45,13314.6,0,0,0,0,0,0,24.6345,-80.6313,M4-029,OSTRICH 2014,4WD-B.PRO
153.672755,1.9,0,28.266,28.265,36.227,23.233,50,532,152.2,-3.65,13332.5,0,0,0,0,0,0,24.6345,-80.6313,M4-029,OSTRICH 2014,4WD-B.PRO
153.672801,1.9,0,28.262,28.262,36.232,23.237,51,533,152.5,-3.66,13350.2,0,0,0,0,0,0,24.6345,-80.6312,M4-029,OSTRICH 2014,4WD-B.PRO
153.672847,2.1,0,28.25,28.25,36.286,23.282,56,534,152.8,-3.86,13366.3,0,0,0,0,0,0,24.6345,-80.6312,M4-029,OSTRICH 2014,4WD-B.PRO
153.672894,2.3,0,28.246,28.245,36.304,23.297,58,534,152.8,-4.26,13366.3,0,0,0,0,0,0,24.6344,-80.6311,M4-029,OSTRICH 2014,4WD-B.PRO
153.67294,2.1,0,28.245,28.245,36.307,23.299,57,535,153.1,-3.87,13382,0,0,0,0,0,0,24.6344,-80.6311,M4-029,OSTRICH 2014,4WD-B.PRO
153.672986,2.5,0,28.243,28.243,36.307,23.3,52,536,1.4,-1.02,13398.6,0,0,0,0,0,0,24.6344,-80.6311,M4-029,OSTRICH 2014,4WD-B.PRO
153.673032,3.1,0,28.243,28.242,36.305,23.299,55,537,1.7,-2.38,13414.6,0,0,0,0,0,0,24.6344,-80.631,M4-029,OSTRICH 2014,4WD-B.PRO
153.673079,3.7,0,28.242,28.241,36.306,23.3,58,538,2,-3.55,13429.9,0,0,0,0,0,0,24.6344,-80.631,M4-029,OSTRICH 2014,4WD-B.PRO
153.673125,4.9,0,28.242,28.24,36.311,23.304,61,539,2,-5.5,13444.8,0,0,0,0,0,0,24.6344,-80.6309,M4-029,OSTRICH 2014,4WD-B.PRO
153.673171,6,0,28.243,28.241,36.313,23.305,57,539,1.7,-7.65,13444.8,0,0,0,0,0,0,24.6343,-80.6309,M4-029,OSTRICH 2014,4WD-B.PRO
153.673218,6.3,0,28.244,28.243,36.314,23.306,58,540,1.7,-8.04,13461.3,0,0,0,0,0,0,24.6343,-80.6309,M4-029,OSTRICH 2014,4WD-B.PRO
153.673264,7.5,0,28.244,28.242,36.314,23.306,58,541,2,-9.79,13478.3,0,0,0,0,0,0,24.6343,-80.6308,M4-029,OSTRICH 2014,4WD-B.PRO
153.67331,8.5,0,28.242,28.24,36.316,23.308,59,542,2,-12.13,13495.6,0,0,0,0,0,0,24.6343,-80.6308,M4-029,OSTRICH 2014,4WD-B.PRO
153.673356,9.2,0,28.239,28.237,36.318,23.311,49,543,2,-12.52,13516.2,0,0,0,0,0,0,24.6343,-80.6307,M4-029,OSTRICH 2014,4WD-B.PRO
153.673403,9.6,0,28.234,28.232,36.319,23.313,58,544,2,-12.13,13533.9,0,0,0,0,0,0,24.6343,-80.6307,M4-029,OSTRICH 2014,4WD-B.PRO
153.673449,10.7,0,28.234,28.231,36.319,23.313,59,544,1.7,-13.11,13533.9,0,0,0,0,0,0,24.6343,-80.6307,M4-029,OSTRICH 2014,4WD-B.PRO
153.673495,12.1,0,28.235,28.232,36.318,23.312,56,545,1.7,-13.5,13552.5,0,0,0,0,0,0,24.6342,-80.6306,M4-029,OSTRICH 2014,4WD-B.PRO
153.673542,12.5,0,28.235,28.232,36.319,23.312,59,546,2,-12.13,13569.8,0,0,0,0,0,0,24.6342,-80.6306,M4-029,OSTRICH 2014,4WD-B.PRO
153.673588,13.4,0,28.238,28.235,36.319,23.312,56,547,2,-13.3,13588.4,0,0,0,0,0,0,24.6342,-80.6305,M4-029,OSTRICH 2014,4WD-B.PRO
153.673634,14.2,0,28.233,28.229,36.319,23.314,60,547,1.7,-12.52,13588.4,0,0,0,0,0,0,24.6342,-80.6305,M4-029,OSTRICH 2014,4WD-B.PRO
153.673681,14.5,0,28.231,28.228,36.32,23.315,54,548,1.7,-11.15,13607.1,0,0,0,0,0,0,24.6342,-80.6305,M4-029,OSTRICH 2014,4WD-B.PRO
153.673727,15.1,0,28.231,28.227,36.32,23.315,57,549,1.7,-11.16,13624.8,0,0,0,0,0,0,24.6342,-80.6304,M4-029,OSTRICH 2014,4WD-B.PRO
153.673773,14.9,0,28.232,28.228,36.32,23.315,58,550,1.7,-9.98,13641.8,0,0,0,0,0,0,24.6342,-80.6304,M4-029,OSTRICH 2014,4WD-B.PRO
153.673819,15.7,0,28.228,28.224,36.32,23.316,53,551,2,-9.4,13660.4,0,0,0,0,0,0,24.6342,-80.6303,M4-029,OSTRICH 2014,4WD-B.PRO
153.673866,15.8,0,28.234,28.23,36.32,23.314,55,552,2,-7.05,13677.6,0,0,0,0,0,0,24.6341,-80.6303,M4-029,OSTRICH 2014,4WD-B.PRO
153.673912,16.3,0,28.234,28.23,36.32,23.314,57,553,2,-7.05,13694.2,0,0,0,0,0,0,24.6341,-80.6303,M4-029,OSTRICH 2014,4WD-B.PRO
153.673958,16.7,0,28.232,28.228,36.321,23.316,59,553,1.7,-6.07,13694.2,0,0,0,0,0,0,24.6341,-80.6302,M4-029,OSTRICH 2014,4WD-B.PRO
153.674005,17.4,0,28.235,28.23,36.32,23.314,55,553,1.7,-6.07,13694.2,0,0,0,0,0,0,24.6341,-80.6302,M4-029,OSTRICH 2014,4WD-B.PRO
153.674051,17.8,0,28.234,28.23,36.32,23.314,58,553,1.4,-6.27,13694.2,0,0,0,0,0,0,24.6341,-80.6301,M4-029,OSTRICH 2014,4WD-B.PRO
153.674097,18.8,0,28.235,28.23,36.32,23.314,55,553,1.1,-6.85,13694.2,0,0,0,0,0,0,24.6341,-80.6301,M4-029,OSTRICH 2014,4WD-B.PRO
153.674144,19.1,0,28.23,28.225,36.322,23.317,51,553,0.9,-7.83,13694.2,0,0,0,0,0,0,24.6341,-80.6301,M4-029,OSTRICH 2014,4WD-B.PRO
153.67419,19.5,0,28.226,28.221,36.322,23.318,56,553,0.6,-7.05,13694.2,0,0,0,0,0,0,24.6341,-80.63,M4-029,OSTRICH 2014,4WD-B.PRO
153.674236,19.7,0,28.222,28.217,36.322,23.32,53,553,0.3,-7.24,13694.2,0,0,0,0,0,0,24.6341,-80.63,M4-029,OSTRICH 2014,4WD-B.PRO
153.674282,20.6,0,28.216,28.211,36.321,23.321,55,553,0,-8.22,13694.2,0,0,0,0,0,0,24.634,-80.63,M4-029,OSTRICH 2014,4WD-B.PRO
153.674329,21,0,28.215,28.21,36.321,23.321,52,553,0,-8.02,13694.2,0,0,0,0,0,0,24.634,-80.6299,M4-029,OSTRICH 2014,4WD-B.PRO
153.674375,21.2,0,28.2,28.195,36.325,23.329,56,553,0,-7.04,13694.2,0,0,0,0,0,0,24.634,-80.6299,M4-029,OSTRICH 2014,4WD-B.PRO
153.674421,22.1,0,28.194,28.189,36.323,23.33,56,553,0,-8.02,13694.2,0,0,0,0,0,0,24.634,-80.6298,M4-029,OSTRICH 2014,4WD-B.PRO
153.674468,22.3,0,28.184,28.179,36.323,23.334,58,553,0,-6.65,13694.2,0,0,0,0,0,0,24.634,-80.6298,M4-029,OSTRICH 2014,4WD-B.PRO
153.674514,23,0,28.182,28.176,36.325,23.336,55,553,0,-7.44,13694.2,0,0,0,0,0,0,24.634,-80.6298,M4-029,OSTRICH 2014,4WD-B.PRO
153.67456,23.6,0,28.176,28.17,36.323,23.336,55,553,0,-7.63,13694.2,0,0,0,0,0,0,24.634,-80.6297,M4-029,OSTRICH 2014,4WD-B.PRO
153.674606,24.2,0,28.165,28.159,36.327,23.343,53,553,0,-8.41,13694.2,0,0,0,0,0,0,24.634,-80.6297,M4-029,OSTRICH 2014,4WD-B.PRO
153.674653,24.1,0,28.163,28.157,36.328,23.344,55,553,0,-6.46,13694.2,0,0,0,0,0,0,24.6339,-80.6297,M4-029,OSTRICH 2014,4WD-B.PRO
153.674699,24.9,0,28.149,28.143,36.324,23.346,54,553,0,-7.44,13694.2,0,0,0,0,0,0,24.6339,-80.6296,M4-029,OSTRICH 2014,4WD-B.PRO
