time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
159.761898,3.2,0,29.194,29.194,37.284,23.717,56,85,24.3,-6.04,1278.8,0,0,0,0,0,0,24.8652,-80.4153,M4-060,OSTRICH 2014,L9S-A.PRO
159.761944,3,0,29.167,29.166,36.9,23.438,58,87,24.9,-5.64,1309,0,0,0,0,0,0,24.8652,-80.4153,M4-060,OSTRICH 2014,L9S-A.PRO
159.761991,3.1,0,29.136,29.136,35.723,22.564,63,88,25.2,-5.82,1323.2,0,0,0,0,0,0,24.8652,-80.4152,M4-060,OSTRICH 2014,L9S-A.PRO
159.762037,3.2,0,29.11,29.109,36.017,22.794,61,89,25.5,-6,1338.2,0,0,0,0,0,0,24.8651,-80.4152,M4-060,OSTRICH 2014,L9S-A.PRO
159.762083,3,0,28.984,28.984,37.185,23.713,60,90,25.7,-5.6,1353.3,0,0,0,0,0,0,24.8651,-80.4151,M4-060,OSTRICH 2014,L9S-A.PRO
159.76213,3.2,0,28.827,28.826,36.593,23.321,62,91,26,-5.98,1367.9,0,0,0,0,0,0,24.8651,-80.4151,M4-060,OSTRICH 2014,L9S-A.PRO
159.762176,3.3,0,28.832,28.832,36.474,23.23,59,92,26.3,-6.17,1383.6,0,0,0,0,0,0,24.8651,-80.4151,M4-060,OSTRICH 2014,L9S-A.PRO
159.762222,3.1,0,28.879,28.879,36.441,23.19,61,93,2.3,0.29,1396.8,0,0,0,0,0,0,24.865,-80.415,M4-060,OSTRICH 2014,L9S-A.PRO
159.762269,3.2,0,28.911,28.911,36.42,23.163,60,94,2.6,0.09,1410.5,0,0,0,0,0,0,24.865,-80.415,M4-060,OSTRICH 2014,L9S-A.PRO
159.762315,3.2,0,28.92,28.92,36.407,23.15,59,95,2.3,-0.3,1424.6,0,0,0,0,0,0,24.865,-80.4149,M4-060,OSTRICH 2014,L9S-A.PRO
159.762361,3.2,0,28.85,28.849,36.495,23.24,59,96,2.3,-0.11,1438.6,0,0,0,0,0,0,24.865,-80.4149,M4-060,OSTRICH 2014,L9S-A.PRO
159.762407,3.5,0,28.524,28.524,36.575,23.409,59,97,2.3,-0.5,1452.7,0,0,0,0,0,0,24.8649,-80.4149,M4-060,OSTRICH 2014,L9S-A.PRO
159.762454,3.7,0,28.246,28.245,36.605,23.523,59,98,2.3,-1.28,1467.1,0,0,0,0,0,0,24.8649,-80.4148,M4-060,OSTRICH 2014,L9S-A.PRO
159.7625,4.1,0,28.037,28.036,36.62,23.604,59,99,2.3,-1.67,1481.5,0,0,0,0,0,0,24.8649,-80.4148,M4-060,OSTRICH 2014,L9S-A.PRO
159.762546,4.6,0,27.881,27.88,36.653,23.68,60,100,2.3,-2.45,1495.8,0,0,0,0,0,0,24.8649,-80.4148,M4-060,OSTRICH 2014,L9S-A.PRO
159.762593,5.1,0,27.765,27.764,36.631,23.702,60,101,2.3,-3.82,1510.5,0,0,0,0,0,0,24.8648,-80.4147,M4-060,OSTRICH 2014,L9S-A.PRO
159.762639,5.4,0,27.643,27.642,36.626,23.737,60,102,2.3,-4.21,1525.3,0,0,0,0,0,0,24.8648,-80.4147,M4-060,OSTRICH 2014,L9S-A.PRO
159.762685,6,0,27.572,27.571,36.579,23.725,60,103,2.3,-5.37,1540.5,0,0,0,0,0,0,24.8648,-80.4146,M4-060,OSTRICH 2014,L9S-A.PRO
159.762731,6.3,0,27.49,27.489,36.55,23.73,60,104,2.3,-5.96,1555.7,0,0,0,0,0,0,24.8647,-80.4146,M4-060,OSTRICH 2014,L9S-A.PRO
159.762778,7.4,0,27.462,27.46,36.548,23.738,61,105,2.3,-7.32,1571.1,0,0,0,0,0,0,24.8647,-80.4146,M4-060,OSTRICH 2014,L9S-A.PRO
159.762824,8.2,0,27.438,27.436,36.483,23.697,60,106,2.3,-8.49,1587,0,0,0,0,0,0,24.8647,-80.4145,M4-060,OSTRICH 2014,L9S-A.PRO
159.76287,8.8,0,27.392,27.39,36.493,23.719,60,107,2.3,-8.89,1603.1,0,0,0,0,0,0,24.8647,-80.4145,M4-060,OSTRICH 2014,L9S-A.PRO
159.762917,10,0,27.347,27.344,36.484,23.727,60,108,2.3,-10.05,1619.5,0,0,0,0,0,0,24.8646,-80.4145,M4-060,OSTRICH 2014,L9S-A.PRO
159.762963,10.8,0,27.29,27.287,36.475,23.738,60,109,2.3,-10.64,1636.1,0,0,0,0,0,0,24.8646,-80.4144,M4-060,OSTRICH 2014,L9S-A.PRO
159.763009,11.6,0,27.22,27.217,36.51,23.788,61,109,2,-11.61,1636.1,0,0,0,0,0,0,24.8646,-80.4144,M4-060,OSTRICH 2014,L9S-A.PRO
159.763056,12.8,0,27.191,27.188,36.49,23.782,60,110,2,-12.78,1653.2,0,0,0,0,0,0,24.8646,-80.4144,M4-060,OSTRICH 2014,L9S-A.PRO
159.763102,14,0,27.162,27.159,36.477,23.782,60,111,2,-14.34,1670.8,0,0,0,0,0,0,24.8646,-80.4143,M4-060,OSTRICH 2014,L9S-A.PRO
159.763148,14.9,0,27.139,27.135,36.467,23.782,59,112,2,-14.15,1688.6,0,0,0,0,0,0,24.8646,-80.4143,M4-060,OSTRICH 2014,L9S-A.PRO
159.763194,16.1,0,27.108,27.104,36.447,23.777,58,113,2,-14.73,1707,0,0,0,0,0,0,24.8646,-80.4143,M4-060,OSTRICH 2014,L9S-A.PRO
159.763241,16.2,0,27.09,27.086,36.453,23.787,54,113,1.7,-13.75,1707,0,0,0,0,0,0,24.8645,-80.4142,M4-060,OSTRICH 2014,L9S-A.PRO
159.763287,15.9,0,27.08,27.076,36.469,23.802,52,114,1.7,-11.21,1726.3,0,0,0,0,0,0,24.8645,-80.4142,M4-060,OSTRICH 2014,L9S-A.PRO
159.763333,16.2,0,27.074,27.07,36.453,23.792,51,115,1.7,-10.24,1745.7,0,0,0,0,0,0,24.8645,-80.4142,M4-060,OSTRICH 2014,L9S-A.PRO
159.76338,16.3,0,27.072,27.068,36.443,23.785,52,116,2,-8.87,1764.5,0,0,0,0,0,0,24.8645,-80.4141,M4-060,OSTRICH 2014,L9S-A.PRO
159.763426,16.3,0,27.072,27.068,36.445,23.787,51,117,2,-6.54,1782.9,0,0,0,0,0,0,24.8645,-80.4141,M4-060,OSTRICH 2014,L9S-A.PRO
159.763472,16.3,0,27.071,27.068,36.441,23.784,52,118,2,-4.38,1800.4,0,0,0,0,0,0,24.8645,-80.4141,M4-060,OSTRICH 2014,L9S-A.PRO
159.763518,16.4,0,27.07,27.067,36.44,23.783,52,119,2,-2.82,1817.5,0,0,0,0,0,0,24.8645,-80.414,M4-060,OSTRICH 2014,L9S-A.PRO
159.763565,16.1,0,27.069,27.066,36.438,23.783,52,120,2,-0.09,1833.9,0,0,0,0,0,0,24.8644,-80.414,M4-060,OSTRICH 2014,L9S-A.PRO
159.763611,16,0,27.069,27.065,36.435,23.78,50,121,2.3,0.3,1850.8,0,0,0,0,0,0,24.8644,-80.4139,M4-060,OSTRICH 2014,L9S-A.PRO
159.763657,15.6,0,27.069,27.066,36.43,23.776,50,122,2.3,0.69,1867.7,0,0,0,0,0,0,24.8644,-80.4139,M4-060,OSTRICH 2014,L9S-A.PRO
159.763704,15.4,0,27.072,27.069,36.428,23.774,51,123,2.3,1.67,1883.9,0,0,0,0,0,0,24.8644,-80.4139,M4-060,OSTRICH 2014,L9S-A.PRO
159.76375,15.1,0,27.078,27.075,36.422,23.767,51,124,2.3,2.25,1900,0,0,0,0,0,0,24.8644,-80.4138,M4-060,OSTRICH 2014,L9S-A.PRO
159.763796,15.1,0,27.082,27.078,36.417,23.763,52,125,2.3,2.26,1915.8,0,0,0,0,0,0,24.8644,-80.4138,M4-060,OSTRICH 2014,L9S-A.PRO
159.763843,15.1,0,27.088,27.084,36.419,23.762,52,126,2.3,2.25,1931.5,0,0,0,0,0,0,24.8644,-80.4138,M4-060,OSTRICH 2014,L9S-A.PRO
159.763889,15,0,27.089,27.085,36.417,23.76,53,127,2.3,2.64,1946.9,0,0,0,0,0,0,24.8643,-80.4137,M4-060,OSTRICH 2014,L9S-A.PRO
159.763935,15,0,27.081,27.078,36.416,23.762,52,128,2.3,2.06,1962.7,0,0,0,0,0,0,24.8643,-80.4137,M4-060,OSTRICH 2014,L9S-A.PRO
159.763982,15,0,27.077,27.074,36.421,23.767,52,129,2.3,1.87,1978.5,0,0,0,0,0,0,24.8643,-80.4137,M4-060,OSTRICH 2014,L9S-A.PRO
159.764028,15.1,0,27.076,27.072,36.421,23.768,51,130,2.3,0.89,1995,0,0,0,0,0,0,24.8643,-80.4136,M4-060,OSTRICH 2014,L9S-A.PRO
159.764074,14.6,0,27.076,27.073,36.412,23.76,52,131,2.3,1.47,2011,0,0,0,0,0,0,24.8643,-80.4136,M4-060,OSTRICH 2014,L9S-A.PRO
159.76412,14.4,0,27.078,27.075,36.407,23.756,53,132,2.3,1.47,2026.6,0,0,0,0,0,0,24.8643,-80.4136,M4-060,OSTRICH 2014,L9S-A.PRO
159.764167,14.3,0,27.081,27.078,36.406,23.755,53,133,2.3,1.47,2042.2,0,0,0,0,0,0,24.8642,-80.4135,M4-060,OSTRICH 2014,L9S-A.PRO
159.764213,14.4,0,27.09,27.087,36.408,23.753,54,134,2.3,1.28,2057.6,0,0,0,0,0,0,24.8642,-80.4135,M4-060,OSTRICH 2014,L9S-A.PRO
159.764259,14.6,0,27.092,27.088,36.415,23.758,52,134,2,0.7,2057.6,0,0,0,0,0,0,24.8642,-80.4135,M4-060,OSTRICH 2014,L9S-A.PRO
159.764306,14.5,0,27.092,27.089,36.407,23.752,55,135,2,0.89,2072.7,0,0,0,0,0,0,24.8642,-80.4134,M4-060,OSTRICH 2014,L9S-A.PRO
159.764352,14.5,0,27.093,27.089,36.417,23.759,53,136,2,0.89,2088.5,0,0,0,0,0,0,24.8642,-80.4134,M4-060,OSTRICH 2014,L9S-A.PRO
159.764398,14.5,0,27.091,27.088,36.418,23.76,52,137,2,1.09,2104.6,0,0,0,0,0,0,24.8642,-80.4134,M4-060,OSTRICH 2014,L9S-A.PRO
159.764444,14.7,0,27.089,27.085,36.419,23.762,53,138,2,-0.28,2120.7,0,0,0,0,0,0,24.8642,-80.4134,M4-060,OSTRICH 2014,L9S-A.PRO
159.764491,14.8,0,27.085,27.082,36.42,23.764,54,139,2,-0.86,2136.6,0,0,0,0,0,0,24.8641,-80.4133,M4-060,OSTRICH 2014,L9S-A.PRO
159.764537,14.8,0,27.081,27.078,36.415,23.761,52,140,2,-0.86,2153.2,0,0,0,0,0,0,24.8641,-80.4133,M4-060,OSTRICH 2014,L9S-A.PRO
159.764583,15,0,27.079,27.076,36.414,23.761,53,141,2,-1.06,2169.5,0,0,0,0,0,0,24.8641,-80.4133,M4-060,OSTRICH 2014,L9S-A.PRO
159.76463,14.9,0,27.079,27.075,36.419,23.765,58,142,2.3,-0.47,2184,0,0,0,0,0,0,24.8641,-80.4133,M4-060,OSTRICH 2014,L9S-A.PRO
159.764676,14.8,0,27.078,27.075,36.411,23.759,55,143,2.3,-0.47,2199.5,0,0,0,0,0,0,24.8641,-80.4133,M4-060,OSTRICH 2014,L9S-A.PRO
159.764722,14.9,0,27.078,27.075,36.407,23.756,54,144,2.3,-0.67,2215.3,0,0,0,0,0,0,24.8641,-80.4132,M4-060,OSTRICH 2014,L9S-A.PRO
159.764769,14.5,0,27.078,27.075,36.407,23.756,54,145,2.3,0.12,2231,0,0,0,0,0,0,24.864,-80.4132,M4-060,OSTRICH 2014,L9S-A.PRO
159.764815,14.4,0,27.079,27.076,36.405,23.754,53,1,2.3,0.51,0,1,0,0,0,0,0,24.864,-80.4132,M4-060,OSTRICH 2014,L9S-A.PRO
159.764861,14.4,0,27.083,27.08,36.404,23.752,54,2,2.3,0.7,15.5,1,0,0,0,0,0,24.864,-80.4132,M4-060,OSTRICH 2014,L9S-A.PRO
159.764907,14,0,27.087,27.083,36.402,23.749,54,2,2,1.48,15.5,1,0,0,0,0,0,24.864,-80.4131,M4-060,OSTRICH 2014,L9S-A.PRO
159.764954,14.2,0,27.093,27.089,36.399,23.745,55,3,2,1.48,30.5,1,0,0,0,0,0,24.864,-80.4131,M4-060,OSTRICH 2014,L9S-A.PRO
159.765012,14,0,27.103,27.1,36.395,23.739,55,4,2,1.68,45.4,1,0,0,0,0,0,24.8639,-80.4131,M4-060,OSTRICH 2014,L9S-A.PRO
159.765058,14,0,27.116,27.113,36.393,23.733,55,5,2,1.48,60.4,1,0,0,0,0,0,24.8639,-80.4131,M4-060,OSTRICH 2014,L9S-A.PRO
159.765104,13.5,0,27.124,27.121,36.392,23.73,55,6,2,2.66,75,1,0,0,0,0,0,24.8639,-80.413,M4-060,OSTRICH 2014,L9S-A.PRO
159.76515,13.5,0,27.126,27.123,36.396,23.732,56,7,2,1.88,89.5,1,0,0,0,0,0,24.8639,-80.413,M4-060,OSTRICH 2014,L9S-A.PRO
159.765197,13.1,0,27.126,27.123,36.398,23.734,56,8,2,2.46,103.9,1,0,0,0,0,0,24.8639,-80.413,M4-060,OSTRICH 2014,L9S-A.PRO
159.765243,12.9,0,27.127,27.124,36.397,23.732,57,9,2,2.85,117.8,1,0,0,0,0,0,24.8639,-80.413,M4-060,OSTRICH 2014,L9S-A.PRO
159.765289,12.7,0,27.128,27.125,36.397,23.732,57,10,2.3,2.46,131.8,1,0,0,0,0,0,24.8638,-80.4129,M4-060,OSTRICH 2014,L9S-A.PRO
159.765336,12.6,0,27.128,27.126,36.398,23.733,57,11,2.3,3.05,145.7,1,0,0,0,0,0,24.8638,-80.4129,M4-060,OSTRICH 2014,L9S-A.PRO
159.765382,12.5,0,27.132,27.129,36.395,23.73,58,12,2.3,2.85,159.3,1,0,0,0,0,0,24.8638,-80.4129,M4-060,OSTRICH 2014,L9S-A.PRO
159.765428,11.9,0,27.138,27.136,36.394,23.727,58,14,2.6,3.83,186.9,1,0,0,0,0,0,24.8638,-80.4128,M4-060,OSTRICH 2014,L9S-A.PRO
159.765475,12,0,27.15,27.148,36.392,23.721,58,15,2.6,2.65,200.5,1,0,0,0,0,0,24.8637,-80.4128,M4-060,OSTRICH 2014,L9S-A.PRO
159.765521,11.8,0,27.166,27.163,36.379,23.707,58,16,2.6,3.04,214.1,1,0,0,0,0,0,24.8637,-80.4128,M4-060,OSTRICH 2014,L9S-A.PRO
159.765567,11.8,0,27.192,27.189,36.363,23.686,58,17,2.6,2.46,227.7,1,0,0,0,0,0,24.8637,-80.4128,M4-060,OSTRICH 2014,L9S-A.PRO
