time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
160.516944,2,0,50,49.999,50,24.678,89,410,117.3,-3.74,263.8,0,0,0,0,0,0,25.269,-80.1025,M4-066,OSTRICH 2014,L12S-A.PRO
160.516991,1.8,0,31.114,31.114,50,32.625,89,410,117.3,-3.35,263.8,0,0,0,0,0,0,25.269,-80.1025,M4-066,OSTRICH 2014,L12S-A.PRO
160.51809,2.2,0,30.969,30.968,50,32.678,27,410,117.3,-4.15,263.8,0,0,0,0,0,0,25.2692,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518137,2.1,0,29.779,29.779,50,33.107,25,410,117.3,-3.95,263.8,0,0,0,0,0,0,25.2692,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518183,2.2,0,29.596,29.596,50,33.172,22,410,117.3,-4.15,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518229,2.1,0,29.45,29.45,50,33.224,19,410,117.3,-3.95,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518275,2.1,0,29.316,29.315,50,33.271,21,410,117.3,-3.95,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518322,2.1,0,29.126,29.125,50,33.338,25,410,117.3,-3.95,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518368,2.4,0,28.448,28.448,34.319,21.738,28,410,0,-0.8,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518414,2.3,0,28.338,28.337,36.083,23.1,36,410,0,-1,263.8,0,0,0,0,0,0,25.2693,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518461,2.3,0,28.339,28.339,36.068,23.089,40,411,0.3,-0.2,284.1,0,0,0,0,0,0,25.2694,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
160.518507,2.3,0,28.339,28.338,36.22,23.203,42,412,0.6,-0.4,303.8,0,0,0,0,0,0,25.2694,-80.1024,M4-066,OSTRICH 2014,L12S-A.PRO
