time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
157.820405,2.7,0,29.318,29.317,50,33.271,52,357,102.1,-5.07,6310.9,0,0,0,0,0,0,24.344,-81.6777,M4-045,OSTRICH 2014,L1S-B.PRO
157.820451,2.8,0,28.18,28.179,28.591,17.528,54,357,102.1,-5.27,6310.9,0,0,0,0,0,0,24.3439,-81.6777,M4-045,OSTRICH 2014,L1S-B.PRO
157.820498,3,0,27.778,27.777,36.412,23.532,56,358,102.4,-5.66,6327.4,0,0,0,0,0,0,24.3439,-81.6776,M4-045,OSTRICH 2014,L1S-B.PRO
157.820544,2.8,0,27.746,27.745,36.414,23.544,58,359,102.7,-5.27,6343.2,0,0,0,0,0,0,24.3438,-81.6776,M4-045,OSTRICH 2014,L1S-B.PRO
157.82059,2.8,0,27.723,27.722,36.423,23.558,58,360,103,-5.27,6359,0,0,0,0,0,0,24.3438,-81.6775,M4-045,OSTRICH 2014,L1S-B.PRO
157.820637,3,0,27.715,27.715,36.408,23.549,58,361,103.3,-5.66,6374.9,0,0,0,0,0,0,24.3437,-81.6775,M4-045,OSTRICH 2014,L1S-B.PRO
157.820683,2.8,0,27.705,27.705,36.321,23.488,57,362,103.6,-5.28,6391,0,0,0,0,0,0,24.3437,-81.6775,M4-045,OSTRICH 2014,L1S-B.PRO
157.820729,2.9,0,27.696,27.696,36.327,23.494,59,363,1.7,0.37,6404.9,0,0,0,0,0,0,24.3436,-81.6775,M4-045,OSTRICH 2014,L1S-B.PRO
157.820775,3.1,0,27.694,27.693,36.36,23.52,58,364,2,-0.8,6419.4,0,0,0,0,0,0,24.3436,-81.6774,M4-045,OSTRICH 2014,L1S-B.PRO
157.820822,3,0,27.691,27.691,36.344,23.509,59,365,2.3,-0.41,6433.5,0,0,0,0,0,0,24.3436,-81.6774,M4-045,OSTRICH 2014,L1S-B.PRO
157.820868,3.2,0,27.649,27.648,36.354,23.531,61,366,2.3,-0.41,6447,0,0,0,0,0,0,24.3435,-81.6774,M4-045,OSTRICH 2014,L1S-B.PRO
157.820914,4.1,0,27.614,27.613,36.338,23.53,61,367,2.3,-2.36,6460.9,0,0,0,0,0,0,24.3435,-81.6773,M4-045,OSTRICH 2014,L1S-B.PRO
157.820961,5,0,27.538,27.537,36.326,23.546,60,368,2.3,-4.11,6475.7,0,0,0,0,0,0,24.3434,-81.6773,M4-045,OSTRICH 2014,L1S-B.PRO
157.821007,5.8,0,27.421,27.419,36.316,23.576,58,369,2.3,-5.29,6491.5,0,0,0,0,0,0,24.3434,-81.6773,M4-045,OSTRICH 2014,L1S-B.PRO
157.821053,6.4,0,27.313,27.311,36.399,23.674,60,370,2.3,-6.65,6506.9,0,0,0,0,0,0,24.3433,-81.6772,M4-045,OSTRICH 2014,L1S-B.PRO
157.8211,7.3,0,27.265,27.264,36.385,23.678,58,370,2,-8.21,6506.9,0,0,0,0,0,0,24.3433,-81.6772,M4-045,OSTRICH 2014,L1S-B.PRO
157.821146,8.3,0,27.242,27.24,36.387,23.688,58,371,2,-9.77,6523.9,0,0,0,0,0,0,24.3433,-81.6772,M4-045,OSTRICH 2014,L1S-B.PRO
157.821192,9.3,0,27.232,27.23,36.381,23.687,60,372,2,-11.72,6540.8,0,0,0,0,0,0,24.3432,-81.6771,M4-045,OSTRICH 2014,L1S-B.PRO
157.821238,10.3,0,27.243,27.241,36.37,23.675,59,373,2,-13.28,6558.4,0,0,0,0,0,0,24.3432,-81.6771,M4-045,OSTRICH 2014,L1S-B.PRO
157.821285,11.5,0,27.246,27.243,36.369,23.673,59,374,2,-13.86,6576.2,0,0,0,0,0,0,24.3431,-81.6771,M4-045,OSTRICH 2014,L1S-B.PRO
