time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
158.276539,2.4,0,27.691,27.69,36.161,23.372,57,86,24.6,-4.41,1379.5,0,0,0,0,0,0,24.3353,-81.4144,M4-049,OSTRICH 2014,L3S-B.PRO
158.276586,2,0,27.697,27.697,36.164,23.372,56,87,24.9,-3.82,1395.5,0,0,0,0,0,0,24.3352,-81.4144,M4-049,OSTRICH 2014,L3S-B.PRO
158.276632,2.3,0,27.706,27.706,36.165,23.37,58,88,25.2,-4.4,1411,0,0,0,0,0,0,24.3352,-81.4144,M4-049,OSTRICH 2014,L3S-B.PRO
158.276678,2.2,0,27.709,27.709,36.185,23.383,57,89,25.5,-4.21,1426.9,0,0,0,0,0,0,24.3351,-81.4144,M4-049,OSTRICH 2014,L3S-B.PRO
158.276725,2.1,0,27.709,27.708,36.178,23.378,59,90,25.7,-4.02,1442,0,0,0,0,0,0,24.3351,-81.4144,M4-049,OSTRICH 2014,L3S-B.PRO
158.276771,2.2,0,27.712,27.711,36.214,23.405,59,91,26,-4.21,1457.1,0,0,0,0,0,0,24.3351,-81.4143,M4-049,OSTRICH 2014,L3S-B.PRO
158.276817,2.3,0,27.715,27.714,36.235,23.42,59,92,26.3,-4.4,1472.3,0,0,0,0,0,0,24.335,-81.4143,M4-049,OSTRICH 2014,L3S-B.PRO
158.276863,2.7,0,27.716,27.715,36.21,23.4,58,93,2.3,-0.98,1486.9,0,0,0,0,0,0,24.335,-81.4143,M4-049,OSTRICH 2014,L3S-B.PRO
158.27691,2.8,0,27.717,27.716,36.235,23.419,58,94,2.3,-0.78,1501.5,0,0,0,0,0,0,24.3349,-81.4143,M4-049,OSTRICH 2014,L3S-B.PRO
158.276956,2.6,0,27.715,27.715,36.256,23.435,58,95,2.3,-0.98,1516.1,0,0,0,0,0,0,24.3349,-81.4142,M4-049,OSTRICH 2014,L3S-B.PRO
158.277002,3.1,0,27.715,27.714,36.264,23.441,58,96,2.3,-1.37,1530.8,0,0,0,0,0,0,24.3349,-81.4142,M4-049,OSTRICH 2014,L3S-B.PRO
158.277049,3.4,0,27.716,27.716,36.272,23.447,59,97,2.3,-2.15,1545.4,0,0,0,0,0,0,24.3348,-81.4142,M4-049,OSTRICH 2014,L3S-B.PRO
158.277095,3.8,0,27.718,27.717,36.277,23.45,58,98,2.3,-3.12,1560.6,0,0,0,0,0,0,24.3348,-81.4142,M4-049,OSTRICH 2014,L3S-B.PRO
158.277141,4.2,0,27.717,27.716,36.279,23.452,60,99,2.3,-3.71,1575.2,0,0,0,0,0,0,24.3347,-81.4141,M4-049,OSTRICH 2014,L3S-B.PRO
158.277188,4.4,0,27.717,27.716,36.276,23.45,59,100,2.3,-3.91,1590.3,0,0,0,0,0,0,24.3347,-81.4141,M4-049,OSTRICH 2014,L3S-B.PRO
158.277234,4.8,0,27.719,27.718,36.282,23.454,59,101,2.3,-4.1,1605.4,0,0,0,0,0,0,24.3347,-81.4141,M4-049,OSTRICH 2014,L3S-B.PRO
158.27728,5.3,0,27.718,27.717,36.285,23.456,58,102,2.3,-4.68,1621,0,0,0,0,0,0,24.3346,-81.4141,M4-049,OSTRICH 2014,L3S-B.PRO
158.277326,5.7,0,27.719,27.717,36.288,23.458,58,103,2.3,-5.85,1637,0,0,0,0,0,0,24.3346,-81.414,M4-049,OSTRICH 2014,L3S-B.PRO
158.277373,6.1,0,27.72,27.718,36.287,23.458,58,104,2.3,-5.66,1652.8,0,0,0,0,0,0,24.3346,-81.414,M4-049,OSTRICH 2014,L3S-B.PRO
