time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
159.527743,3.5,0,27.779,27.778,36.421,23.539,52,94,26.9,-6.55,1570.5,0,0,0,0,0,0,24.8063,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.527789,4.4,0,27.774,27.773,36.404,23.528,54,95,27.2,-8.31,1588.4,0,0,0,0,0,0,24.8064,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.527836,5.4,0,27.757,27.756,36.415,23.541,53,95,27.2,-10.07,1588.4,0,0,0,0,0,0,24.8064,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.527882,6.7,0,27.742,27.74,36.418,23.549,52,96,27.5,-12.61,1608.1,0,0,0,0,0,0,24.8065,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.527928,7.6,0,27.729,27.727,36.42,23.555,52,97,27.8,-14.17,1628.2,0,0,0,0,0,0,24.8065,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.527975,8.5,0,27.705,27.703,36.411,23.556,52,97,27.8,-15.93,1628.2,0,0,0,0,0,0,24.8065,-80.4753,M4-059,OSTRICH 2014,L8S-B.PRO
159.528021,9.3,0,27.628,27.626,36.362,23.544,51,98,28,-17.49,1649.6,0,0,0,0,0,0,24.8066,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528067,10.4,0,27.473,27.47,36.342,23.579,51,99,2.6,-15.05,1670.3,0,0,0,0,0,0,24.8066,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528113,11.6,0,27.383,27.381,36.377,23.635,51,99,1.4,-15.24,1670.3,0,0,0,0,0,0,24.8067,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.52816,12.3,0,27.346,27.343,36.395,23.66,51,100,1.4,-14.85,1690.9,0,0,0,0,0,0,24.8067,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528206,13.1,0,27.329,27.326,36.4,23.669,49,101,1.7,-14.46,1712.1,0,0,0,0,0,0,24.8067,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528252,13.7,0,27.31,27.307,36.404,23.679,49,101,1.4,-13.09,1712.1,0,0,0,0,0,0,24.8068,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528299,14.3,0,27.302,27.298,36.394,23.674,49,102,1.4,-12.7,1732.8,0,0,0,0,0,0,24.8068,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528345,14.7,0,27.271,27.268,36.395,23.685,48,103,1.7,-11.72,1753.5,0,0,0,0,0,0,24.8069,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528391,15,0,27.263,27.26,36.408,23.697,46,103,1.4,-10.55,1753.5,0,0,0,0,0,0,24.8069,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
159.528437,14.9,0,27.248,27.244,36.416,23.708,45,104,1.4,-8.4,1774.4,0,0,0,0,0,0,24.807,-80.4754,M4-059,OSTRICH 2014,L8S-B.PRO
