time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
151.663657,-203.1,0,50,50.075,50,24.643,0,0,0,99,0,0,0,0,0,0,0,25.1172,-79.3045,M4-016,OSTRICH 2014,2ED-A.PRO
151.664329,-203.1,0,50,50.075,50,24.643,0,0,0,99,0,0,0,0,0,0,0,25.1173,-79.3037,M4-016,OSTRICH 2014,2ED-A.PRO
151.665023,2.4,0,26.366,26.365,37.071,24.484,50,89,25.5,-4.59,1515.9,0,0,0,0,0,0,-999,-999,M4-016,OSTRICH 2014,2ED-A.PRO
151.665069,2.6,0,27.51,27.509,36.369,23.587,52,90,25.7,-4.79,1533.5,0,0,0,0,0,0,25.1173,-79.3028,M4-016,OSTRICH 2014,2ED-A.PRO
151.665197,2.5,0,27.527,27.527,36.363,23.577,51,93,26.6,-4.6,1584.8,0,0,0,0,0,0,25.1173,-79.3027,M4-016,OSTRICH 2014,2ED-A.PRO
151.665243,2.6,0,27.56,27.56,36.359,23.563,51,94,26.9,-4.8,1602.8,0,0,0,0,0,0,25.1173,-79.3026,M4-016,OSTRICH 2014,2ED-A.PRO
151.665289,2.5,0,27.536,27.536,36.372,23.581,52,95,27.2,-4.61,1620.4,0,0,0,0,0,0,25.1173,-79.3026,M4-016,OSTRICH 2014,2ED-A.PRO
151.665336,2.5,0,27.528,27.527,36.372,23.583,53,96,27.5,-4.61,1637.6,0,0,0,0,0,0,25.1173,-79.3025,M4-016,OSTRICH 2014,2ED-A.PRO
151.665382,2.6,0,27.522,27.522,36.371,23.585,52,97,27.8,-99,1680.3,0,0,0,0,0,0,25.1173,-79.3025,M4-016,OSTRICH 2014,2ED-A.PRO
151.665428,2.6,0,27.538,27.537,36.361,23.572,53,98,28,-99,1722.8,0,0,0,0,0,0,25.1173,-79.3024,M4-016,OSTRICH 2014,2ED-A.PRO
151.665475,2.5,0,27.525,27.524,36.371,23.584,53,99,2.9,-0.02,1738.8,0,0,0,0,0,0,25.1173,-79.3024,M4-016,OSTRICH 2014,2ED-A.PRO
151.665521,2.5,0,27.543,27.543,36.355,23.566,53,100,2.9,0.19,1754.8,0,0,0,0,0,0,25.1173,-79.3023,M4-016,OSTRICH 2014,2ED-A.PRO
151.665567,2.5,0,27.557,27.557,36.353,23.56,54,101,2.3,0,1770.5,0,0,0,0,0,0,25.1173,-79.3022,M4-016,OSTRICH 2014,2ED-A.PRO
151.665613,2.6,0,27.542,27.541,36.364,23.573,52,102,2.3,0,1786.8,0,0,0,0,0,0,25.1173,-79.3022,M4-016,OSTRICH 2014,2ED-A.PRO
151.66566,2.7,0,27.548,27.547,36.359,23.567,54,103,2.3,-0.39,1802.6,0,0,0,0,0,0,25.1173,-79.3021,M4-016,OSTRICH 2014,2ED-A.PRO
151.665706,2.9,0,27.559,27.558,36.358,23.563,54,104,2.3,-0.78,1818.5,0,0,0,0,0,0,25.1173,-79.3021,M4-016,OSTRICH 2014,2ED-A.PRO
151.665752,3.2,0,27.53,27.529,36.377,23.587,55,105,2.3,-1.16,1834.2,0,0,0,0,0,0,25.1173,-79.302,M4-016,OSTRICH 2014,2ED-A.PRO
151.665799,3.4,0,27.515,27.514,36.379,23.593,54,106,2.3,-1.55,1850.3,0,0,0,0,0,0,25.1173,-79.302,M4-016,OSTRICH 2014,2ED-A.PRO
151.665845,3.8,0,27.504,27.503,36.373,23.592,53,107,2.3,-2.52,1867,0,0,0,0,0,0,25.1173,-79.3019,M4-016,OSTRICH 2014,2ED-A.PRO
151.665891,4.2,0,27.496,27.495,36.373,23.595,56,108,2.3,-3.3,1882.9,0,0,0,0,0,0,25.1173,-79.3019,M4-016,OSTRICH 2014,2ED-A.PRO
151.665938,4.9,0,27.493,27.492,36.375,23.597,56,109,2.3,-4.67,1899.2,0,0,0,0,0,0,25.1173,-79.3018,M4-016,OSTRICH 2014,2ED-A.PRO
151.665984,5.2,0,27.488,27.487,36.377,23.6,54,110,2.3,-4.86,1916.2,0,0,0,0,0,0,25.1173,-79.3018,M4-016,OSTRICH 2014,2ED-A.PRO
151.66603,5.7,0,27.486,27.485,36.377,23.601,55,111,2.3,-5.64,1933.1,0,0,0,0,0,0,25.1173,-79.3017,M4-016,OSTRICH 2014,2ED-A.PRO
151.666076,5.8,0,27.483,27.482,36.379,23.603,55,112,2.3,-5.44,1949.9,0,0,0,0,0,0,25.1173,-79.3017,M4-016,OSTRICH 2014,2ED-A.PRO
151.666123,6.3,0,27.481,27.48,36.378,23.604,55,113,2.3,-5.83,1966.8,0,0,0,0,0,0,25.1173,-79.3016,M4-016,OSTRICH 2014,2ED-A.PRO
151.666169,6.7,0,27.479,27.477,36.378,23.604,55,114,2.3,-6.22,1983.9,0,0,0,0,0,0,25.1173,-79.3015,M4-016,OSTRICH 2014,2ED-A.PRO
151.666215,7.1,0,27.477,27.476,36.379,23.605,55,115,2.3,-6.22,2000.9,0,0,0,0,0,0,25.1173,-79.3015,M4-016,OSTRICH 2014,2ED-A.PRO
151.666262,7.4,0,27.478,27.476,36.378,23.604,55,116,2.3,-6.02,2017.9,0,0,0,0,0,0,25.1173,-79.3014,M4-016,OSTRICH 2014,2ED-A.PRO
151.666308,7.5,0,27.479,27.477,36.378,23.604,56,117,2.3,-4.85,2034.2,0,0,0,0,0,0,25.1173,-79.3014,M4-016,OSTRICH 2014,2ED-A.PRO
151.666354,7.9,0,27.48,27.478,36.379,23.605,55,118,2.3,-5.24,2051,0,0,0,0,0,0,25.1173,-79.3013,M4-016,OSTRICH 2014,2ED-A.PRO
151.6664,8.4,0,27.48,27.478,36.378,23.604,56,119,2.3,-5.04,2067.3,0,0,0,0,0,0,25.1173,-79.3012,M4-016,OSTRICH 2014,2ED-A.PRO
151.666447,8.7,0,27.477,27.475,36.381,23.607,55,120,2.3,-5.44,2084.2,0,0,0,0,0,0,25.1173,-79.3012,M4-016,OSTRICH 2014,2ED-A.PRO
151.666493,8.9,0,27.468,27.466,36.385,23.613,55,121,2.3,-4.85,2100.8,0,0,0,0,0,0,25.1173,-79.3011,M4-016,OSTRICH 2014,2ED-A.PRO
151.666539,9.4,0,27.466,27.464,36.384,23.613,57,122,2.3,-5.04,2116.9,0,0,0,0,0,0,25.1173,-79.3011,M4-016,OSTRICH 2014,2ED-A.PRO
151.666586,9.6,0,27.458,27.455,36.385,23.617,55,123,2.3,-4.65,2133.5,0,0,0,0,0,0,25.1173,-79.301,M4-016,OSTRICH 2014,2ED-A.PRO
151.666632,10,0,27.447,27.445,36.39,23.624,57,124,2.3,-4.85,2149.5,0,0,0,0,0,0,25.1173,-79.3009,M4-016,OSTRICH 2014,2ED-A.PRO
151.666678,10.3,0,27.444,27.442,36.39,23.625,55,125,2.3,-5.23,2166.2,0,0,0,0,0,0,25.1173,-79.3009,M4-016,OSTRICH 2014,2ED-A.PRO
151.666725,10.6,0,27.438,27.436,36.392,23.628,55,126,2.3,-5.04,2182.9,0,0,0,0,0,0,25.1173,-79.3008,M4-016,OSTRICH 2014,2ED-A.PRO
151.666771,10.9,0,27.432,27.429,36.394,23.632,57,127,2.3,-4.84,2198.9,0,0,0,0,0,0,25.1173,-79.3008,M4-016,OSTRICH 2014,2ED-A.PRO
151.666817,11.3,0,27.429,27.426,36.391,23.63,55,128,2.3,-4.84,2215.6,0,0,0,0,0,0,25.1173,-79.3007,M4-016,OSTRICH 2014,2ED-A.PRO
151.666863,11.9,0,27.425,27.423,36.39,23.631,57,129,2.3,-5.62,2231.8,0,0,0,0,0,0,25.1173,-79.3007,M4-016,OSTRICH 2014,2ED-A.PRO
151.66691,12.4,0,27.421,27.418,36.391,23.633,56,130,2.3,-5.62,2248.3,0,0,0,0,0,0,25.1173,-79.3006,M4-016,OSTRICH 2014,2ED-A.PRO
151.666956,12.7,0,27.419,27.416,36.39,23.633,56,132,2.6,-5.81,2280,0,0,0,0,0,0,25.1173,-79.3006,M4-016,OSTRICH 2014,2ED-A.PRO
151.667002,13.3,0,27.418,27.415,36.39,23.634,56,133,2.6,-6.2,2296.6,0,0,0,0,0,0,25.1173,-79.3005,M4-016,OSTRICH 2014,2ED-A.PRO
151.667049,13.8,0,27.412,27.408,36.394,23.638,54,134,2.6,-6.6,2314.1,0,0,0,0,0,0,25.1173,-79.3004,M4-016,OSTRICH 2014,2ED-A.PRO
151.667095,14,0,27.405,27.402,36.394,23.641,57,134,2.3,-6.4,2314.1,0,0,0,0,0,0,25.1173,-79.3004,M4-016,OSTRICH 2014,2ED-A.PRO
151.667141,14.6,0,27.394,27.391,36.392,23.643,54,135,2.3,-6.79,2331.6,0,0,0,0,0,0,25.1173,-79.3003,M4-016,OSTRICH 2014,2ED-A.PRO
151.667188,14.9,0,27.389,27.386,36.396,23.647,57,136,2.3,-6.79,2348.1,0,0,0,0,0,0,25.1173,-79.3003,M4-016,OSTRICH 2014,2ED-A.PRO
151.667234,15.6,0,27.387,27.384,36.396,23.648,56,137,2.3,-6.98,2365,0,0,0,0,0,0,25.1173,-79.3002,M4-016,OSTRICH 2014,2ED-A.PRO
151.66728,16,0,27.386,27.382,36.396,23.648,54,138,2.3,-6.78,2382.5,0,0,0,0,0,0,25.1173,-79.3002,M4-016,OSTRICH 2014,2ED-A.PRO
151.667326,17.1,0,27.38,27.376,36.397,23.651,57,139,2,-8.15,2399.4,0,0,0,0,0,0,25.1173,-79.3001,M4-016,OSTRICH 2014,2ED-A.PRO
151.667373,17.8,0,27.377,27.372,36.396,23.652,55,140,2,-8.35,2417,0,0,0,0,0,0,25.1173,-79.3001,M4-016,OSTRICH 2014,2ED-A.PRO
151.667419,18.3,0,27.377,27.373,36.397,23.653,56,141,2,-8.35,2434.3,0,0,0,0,0,0,25.1173,-79.3001,M4-016,OSTRICH 2014,2ED-A.PRO
151.667465,19.2,0,27.375,27.371,36.399,23.654,55,142,2.3,-9.71,2452.3,0,0,0,0,0,0,25.1173,-79.3,M4-016,OSTRICH 2014,2ED-A.PRO
151.667512,20,0,27.371,27.366,36.4,23.657,55,142,2,-10.11,2452.3,0,0,0,0,0,0,25.1173,-79.3,M4-016,OSTRICH 2014,2ED-A.PRO
151.667558,20.8,0,27.368,27.363,36.403,23.66,54,143,2,-11.08,2470.9,0,0,0,0,0,0,25.1173,-79.2999,M4-016,OSTRICH 2014,2ED-A.PRO
151.667604,21.6,0,27.367,27.362,36.403,23.66,54,144,2,-11.27,2489.6,0,0,0,0,0,0,25.1173,-79.2999,M4-016,OSTRICH 2014,2ED-A.PRO
151.66765,22.1,0,27.366,27.36,36.404,23.662,52,145,2,-11.47,2509,0,0,0,0,0,0,25.1173,-79.2998,M4-016,OSTRICH 2014,2ED-A.PRO
151.667697,22.1,0,27.354,27.349,36.409,23.669,53,146,2,-9.52,2527.6,0,0,0,0,0,0,25.1173,-79.2998,M4-016,OSTRICH 2014,2ED-A.PRO
