time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
148.929421,1.8,0,27.209,27.209,36.338,23.661,51,136,38.9,-3.37,2360.1,0,0,0,0,0,0,25.9521,-80.0086,M4-003,OSTRICH 2014,1WM-A.PRO
148.929468,1.5,0,27.209,27.209,36.339,23.662,52,137,39.2,-2.77,2377.2,0,0,0,0,0,0,25.9522,-80.0085,M4-003,OSTRICH 2014,1WM-A.PRO
148.929514,1.9,0,27.208,27.207,36.339,23.662,48,138,39.5,-3.54,2395.9,0,0,0,0,0,0,25.9522,-80.0085,M4-003,OSTRICH 2014,1WM-A.PRO
148.92956,1.9,0,27.21,27.21,36.339,23.661,49,138,39.5,-3.54,2395.9,0,0,0,0,0,0,25.9522,-80.0085,M4-003,OSTRICH 2014,1WM-A.PRO
148.929607,2.1,0,27.21,27.21,36.341,23.663,49,139,39.8,-3.92,2414.2,0,0,0,0,0,0,25.9522,-80.0085,M4-003,OSTRICH 2014,1WM-A.PRO
148.929653,2.3,0,27.207,27.207,36.342,23.664,48,140,40.1,-4.3,2433.1,0,0,0,0,0,0,25.9523,-80.0084,M4-003,OSTRICH 2014,1WM-A.PRO
148.929699,2.9,0,27.211,27.21,36.342,23.664,50,140,40.1,-5.46,2433.1,0,0,0,0,0,0,25.9523,-80.0084,M4-003,OSTRICH 2014,1WM-A.PRO
148.929745,3.4,0,27.213,27.212,36.344,23.664,49,141,1.7,-3.45,2451.3,0,0,0,0,0,0,25.9523,-80.0084,M4-003,OSTRICH 2014,1WM-A.PRO
148.929792,3.6,0,27.211,27.21,36.344,23.665,50,142,1.7,-3.45,2469.2,0,0,0,0,0,0,25.9523,-80.0083,M4-003,OSTRICH 2014,1WM-A.PRO
148.929838,4.4,0,27.202,27.201,36.345,23.668,52,143,1.7,-5.4,2487,0,0,0,0,0,0,25.9524,-80.0083,M4-003,OSTRICH 2014,1WM-A.PRO
148.929884,4.9,0,27.194,27.193,36.345,23.671,52,143,1.4,-5.6,2487,0,0,0,0,0,0,25.9524,-80.0083,M4-003,OSTRICH 2014,1WM-A.PRO
148.929931,5.3,0,27.202,27.201,36.348,23.671,51,144,1.7,-6.37,2505.4,0,0,0,0,0,0,25.9524,-80.0082,M4-003,OSTRICH 2014,1WM-A.PRO
148.929977,5.9,0,27.205,27.203,36.351,23.672,51,145,1.7,-7.16,2524,0,0,0,0,0,0,25.9524,-80.0082,M4-003,OSTRICH 2014,1WM-A.PRO
148.930023,6.3,0,27.203,27.202,36.349,23.671,52,146,1.7,-7.55,2542.4,0,0,0,0,0,0,25.9525,-80.0082,M4-003,OSTRICH 2014,1WM-A.PRO
148.930069,6.7,0,27.181,27.18,36.345,23.676,49,147,2,-7.16,2561.6,0,0,0,0,0,0,25.9525,-80.0081,M4-003,OSTRICH 2014,1WM-A.PRO
148.930116,7.4,0,27.162,27.16,36.349,23.685,50,147,1.7,-7.35,2561.6,0,0,0,0,0,0,25.9525,-80.0081,M4-003,OSTRICH 2014,1WM-A.PRO
148.930162,7.9,0,27.158,27.156,36.354,23.69,51,148,1.7,-7.94,2580.4,0,0,0,0,0,0,25.9525,-80.0081,M4-003,OSTRICH 2014,1WM-A.PRO
148.930208,8.3,0,27.15,27.148,36.344,23.685,49,149,1.7,-7.35,2599.7,0,0,0,0,0,0,25.9526,-80.0081,M4-003,OSTRICH 2014,1WM-A.PRO
148.930255,8.9,0,27.131,27.129,36.344,23.691,49,150,2,-7.54,2619.1,0,0,0,0,0,0,25.9526,-80.008,M4-003,OSTRICH 2014,1WM-A.PRO
148.930301,9.1,0,27.115,27.112,36.346,23.698,51,151,2,-7.15,2637.6,0,0,0,0,0,0,25.9526,-80.008,M4-003,OSTRICH 2014,1WM-A.PRO
148.930347,9.5,0,27.084,27.082,36.354,23.714,51,152,2,-6.76,2656.1,0,0,0,0,0,0,25.9526,-80.008,M4-003,OSTRICH 2014,1WM-A.PRO
148.930394,10,0,27.063,27.061,36.351,23.719,52,153,2,-6.96,2674.3,0,0,0,0,0,0,25.9526,-80.0079,M4-003,OSTRICH 2014,1WM-A.PRO
148.93044,10.5,0,27.055,27.052,36.345,23.717,51,153,1.7,-7.15,2674.3,0,0,0,0,0,0,25.9527,-80.0079,M4-003,OSTRICH 2014,1WM-A.PRO
148.930486,10.6,0,27.033,27.03,36.348,23.726,51,154,2,-6.18,2692.7,0,0,0,0,0,0,25.9527,-80.0079,M4-003,OSTRICH 2014,1WM-A.PRO
148.930532,11.3,0,27.016,27.013,36.353,23.735,51,155,2,-6.37,2711.1,0,0,0,0,0,0,25.9527,-80.0078,M4-003,OSTRICH 2014,1WM-A.PRO
148.930579,11.5,0,27,26.998,36.357,23.743,50,156,2,-5.98,2729.7,0,0,0,0,0,0,25.9527,-80.0078,M4-003,OSTRICH 2014,1WM-A.PRO
148.930625,11.8,0,26.97,26.968,36.339,23.74,51,157,2,-5.4,2747.8,0,0,0,0,0,0,25.9527,-80.0078,M4-003,OSTRICH 2014,1WM-A.PRO
148.930671,12,0,26.941,26.938,36.347,23.755,49,158,2,-5.4,2766.6,0,0,0,0,0,0,25.9528,-80.0077,M4-003,OSTRICH 2014,1WM-A.PRO
148.930718,12.6,0,26.925,26.922,36.35,23.762,50,159,2,-5.79,2785.1,0,0,0,0,0,0,25.9528,-80.0077,M4-003,OSTRICH 2014,1WM-A.PRO
148.930764,12.8,0,26.912,26.91,36.354,23.769,51,159,1.7,-5.2,2785.1,0,0,0,0,0,0,25.9528,-80.0077,M4-003,OSTRICH 2014,1WM-A.PRO
148.93081,13,0,26.903,26.9,36.358,23.775,53,160,2,-4.62,2802.4,0,0,0,0,0,0,25.9528,-80.0076,M4-003,OSTRICH 2014,1WM-A.PRO
148.930856,13.3,0,26.898,26.895,36.354,23.774,51,161,2,-5.01,2820.4,0,0,0,0,0,0,25.9529,-80.0076,M4-003,OSTRICH 2014,1WM-A.PRO
148.930903,13.5,0,26.894,26.891,36.356,23.777,52,162,2,-4.23,2837.9,0,0,0,0,0,0,25.9529,-80.0075,M4-003,OSTRICH 2014,1WM-A.PRO
148.930949,14.1,0,26.892,26.888,36.355,23.776,51,163,2,-5.01,2855.9,0,0,0,0,0,0,25.9529,-80.0075,M4-003,OSTRICH 2014,1WM-A.PRO
