time,pres,echo,temp,theta,sal,sigma,angle,flow,hzvel,vtvel,vol,net,fluor,ptran,oxygen,Irradcurrent,Irradiance,lat,lon,HaulNo,Cruise,WS_MOCFileName
152.661042,1.7,0,27.6,27.6,35.551,22.942,57,89,25.5,-3.28,1571.6,0,0,0,0,0,0,24.6351,-79.7954,M4-023,OSTRICH 2014,3CM-B.PRO
152.661088,1.9,0,27.598,27.597,36.322,23.523,46,89,25.5,-3.47,1571.6,0,0,0,0,0,0,24.6351,-79.7954,M4-023,OSTRICH 2014,3CM-B.PRO
152.661134,1.5,0,27.588,27.588,36.309,23.516,52,89,25.5,-2.89,1571.6,0,0,0,0,0,0,24.6351,-79.7953,M4-023,OSTRICH 2014,3CM-B.PRO
152.661181,1.4,0,27.586,27.586,36.318,23.524,48,90,25.7,-2.69,1590,0,0,0,0,0,0,24.6351,-79.7953,M4-023,OSTRICH 2014,3CM-B.PRO
152.661227,1.6,0,27.58,27.58,36.313,23.522,51,90,25.7,-3.08,1590,0,0,0,0,0,0,24.6352,-79.7953,M4-023,OSTRICH 2014,3CM-B.PRO
152.661273,1.5,0,27.583,27.582,36.312,23.52,51,91,26,-2.89,1607.4,0,0,0,0,0,0,24.6352,-79.7952,M4-023,OSTRICH 2014,3CM-B.PRO
152.661319,1.7,0,27.583,27.583,36.311,23.52,46,91,26,-3.27,1607.4,0,0,0,0,0,0,24.6352,-79.7952,M4-023,OSTRICH 2014,3CM-B.PRO
152.661366,1.5,0,27.584,27.583,36.306,23.515,50,91,0.9,0,1607.4,0,0,0,0,0,0,24.6352,-79.7952,M4-023,OSTRICH 2014,3CM-B.PRO
152.661412,1.6,0,27.58,27.58,36.315,23.524,44,91,0.6,0.2,1607.4,0,0,0,0,0,0,24.6352,-79.7951,M4-023,OSTRICH 2014,3CM-B.PRO
152.661458,1.7,0,27.579,27.579,36.318,23.526,45,92,0.9,0.2,1626,0,0,0,0,0,0,24.6352,-79.7951,M4-023,OSTRICH 2014,3CM-B.PRO
152.661505,1.9,0,27.579,27.578,36.316,23.525,49,92,0.9,-0.58,1626,0,0,0,0,0,0,24.6353,-79.7951,M4-023,OSTRICH 2014,3CM-B.PRO
152.661551,1.7,0,27.579,27.578,36.316,23.525,45,93,0.9,-0.58,1644.8,0,0,0,0,0,0,24.6353,-79.795,M4-023,OSTRICH 2014,3CM-B.PRO
152.661597,2,0,27.578,27.577,36.316,23.525,46,93,0.9,-0.58,1644.8,0,0,0,0,0,0,24.6353,-79.795,M4-023,OSTRICH 2014,3CM-B.PRO
152.661644,1.7,0,27.58,27.58,36.314,23.523,48,94,0.9,-0.39,1662.6,0,0,0,0,0,0,24.6353,-79.795,M4-023,OSTRICH 2014,3CM-B.PRO
152.66169,1.4,0,27.582,27.581,36.314,23.522,45,94,0.9,0.59,1662.6,0,0,0,0,0,0,24.6353,-79.7949,M4-023,OSTRICH 2014,3CM-B.PRO
152.661736,1.7,0,27.582,27.581,36.314,23.523,44,95,1.1,-0.39,1681.7,0,0,0,0,0,0,24.6353,-79.7949,M4-023,OSTRICH 2014,3CM-B.PRO
152.661782,1.5,0,27.582,27.582,36.315,23.523,48,95,1.1,0.2,1681.7,0,0,0,0,0,0,24.6354,-79.7949,M4-023,OSTRICH 2014,3CM-B.PRO
152.661829,1.9,0,27.582,27.581,36.317,23.524,50,95,0.9,-0.2,1681.7,0,0,0,0,0,0,24.6354,-79.7948,M4-023,OSTRICH 2014,3CM-B.PRO
152.661875,2,0,27.578,27.577,36.317,23.526,44,96,1.1,-0.19,1700.7,0,0,0,0,0,0,24.6354,-79.7948,M4-023,OSTRICH 2014,3CM-B.PRO
152.661921,2.1,0,27.576,27.575,36.319,23.528,47,97,1.1,-0.58,1718.9,0,0,0,0,0,0,24.6354,-79.7948,M4-023,OSTRICH 2014,3CM-B.PRO
152.661968,2.4,0,27.577,27.577,36.319,23.527,45,97,1.1,-0.78,1718.9,0,0,0,0,0,0,24.6354,-79.7947,M4-023,OSTRICH 2014,3CM-B.PRO
152.662014,2.4,0,27.577,27.577,36.319,23.528,45,98,1.1,-1.17,1737.8,0,0,0,0,0,0,24.6354,-79.7947,M4-023,OSTRICH 2014,3CM-B.PRO
